customer_id,last_tx_date,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,location
C1006832,2016-10-26,6,3,4524.58,5,4,5,545,Champions,HYDERABAD
C1035475,2016-10-22,10,2,4524.31,4,3,5,435,Loyal Customers,MUMBAI
C1015146,2016-08-27,66,3,4522.39,1,4,5,145,At Risk,CHENNAI
C1012992,2016-09-10,52,3,4522.08,2,4,5,245,At Risk,PUNE
C1023523,2016-10-28,4,2,4521.37,5,3,5,535,Loyal Customers,HYDERABAD
C1028880,2016-10-09,23,2,4521.28,3,3,5,335,Loyal Customers,CHENNAI
C1003870,2016-09-22,40,4,4520.97,2,5,5,255,At Risk,PUNE
C1019733,2016-08-24,69,3,4520.94,1,4,5,145,At Risk,BANGALORE
C1011066,2016-10-18,14,5,4520.74,4,5,5,455,Champions,AHMEDABAD
C1026412,2016-10-17,15,6,4519.93,4,5,5,455,Champions,MUMBAI
C1044988,2016-10-28,4,5,4518.83,5,5,5,555,Champions,HYDERABAD
C1039147,2016-09-27,35,1,4518.77,2,1,5,215,Low Value / Casual,HYDERABAD
C1024003,2016-09-29,33,2,4518.04,3,3,5,335,Loyal Customers,KOLKATA
C1045364,2016-10-04,28,5,4517.51,3,5,5,355,Loyal Customers,NEW DELHI
C1034893,2016-10-07,25,3,4517.49,3,4,5,345,Loyal Customers,NOIDA
C1031877,2016-09-08,54,4,4517.28,2,5,5,255,At Risk,HYDERABAD
C1041261,2016-10-30,2,5,4516.52,5,5,5,555,Champions,THANE
C1016072,2016-10-12,20,5,4515.47,4,5,5,455,Champions,MUMBAI
C1020159,2016-10-13,19,4,4514.74,4,5,5,455,Champions,BANGALORE
C1045306,2016-10-31,1,7,4511.5,5,5,5,555,Champions,BANGALORE
C1031734,2016-09-15,47,2,4510.75,2,2,5,225,Low Value / Casual,BANGALORE
C1033841,2016-10-30,2,4,4508.58,5,5,5,555,Champions,AHMEDABAD
C1030605,2016-09-14,48,3,4507.65,2,4,5,245,At Risk,MUMBAI
C1043565,2016-10-18,14,3,4507.56,4,4,5,445,Champions,NEW DELHI
C1038444,2016-10-26,6,4,4506.91,5,5,5,555,Champions,PUNE
C1000485,2016-09-18,44,4,4505.93,2,5,5,255,At Risk,NEW DELHI
C1006586,2016-10-16,16,4,4505.31,4,5,5,455,Champions,CHENNAI
C1035570,2016-10-21,11,3,4504.66,4,4,5,445,Champions,NOIDA
C1004734,2016-10-30,2,4,4504.33,5,5,5,555,Champions,CHENNAI
C1028249,2016-10-28,4,5,4504.04,5,5,5,555,Champions,INDORE
C1004277,2016-09-15,47,4,4502.7,2,5,5,255,At Risk,HYDERABAD
C1044531,2016-10-02,30,3,4502.62,3,4,5,345,Loyal Customers,MUMBAI
C1033936,2016-10-26,6,5,4502.58,5,5,5,555,Champions,GURGAON
C1033229,2016-09-07,55,1,4502.57,1,1,5,115,Low Value / Casual,NEW DELHI
C1040225,2016-10-23,9,4,4502.56,5,5,5,555,Champions,NEW DELHI
C1037313,2016-10-22,10,3,4502.0,4,4,5,445,Champions,MUMBAI
C1003537,2016-10-09,23,4,4500.58,3,5,5,355,Loyal Customers,BANGALORE
C1007534,2016-10-07,25,3,4500.53,3,4,5,345,Loyal Customers,BANGALORE
C1025800,2016-10-28,4,4,4500.38,5,5,5,555,Champions,BANGALORE
C1021894,2016-10-19,13,6,4499.52,4,5,5,455,Champions,KOLKATA
C1004214,2016-10-19,13,5,4498.23,4,5,5,455,Champions,PUNE
C1049476,2016-08-11,82,3,4497.38,1,4,5,145,At Risk,PUNE
C1017140,2016-10-31,1,5,4497.2,5,5,5,555,Champions,HYDERABAD
C1006150,2016-10-21,11,7,4497.11,4,5,5,455,Champions,CHENNAI
C1046739,2016-10-14,18,3,4496.36,4,4,5,445,Champions,NEW DELHI
C1047143,2016-10-24,8,5,4495.41,5,5,5,555,Champions,NEW DELHI
C1033127,2016-08-31,62,1,4495.27,1,1,5,115,Low Value / Casual,MUMBAI
C1028351,2016-10-17,15,3,4494.15,4,4,5,445,Champions,HYDERABAD
C1000058,2016-09-26,36,4,4494.14,2,5,5,255,At Risk,NOIDA
C1042271,2016-10-29,3,7,4493.42,5,5,5,555,Champions,MUMBAI
C1033570,2016-10-28,4,3,4493.09,5,5,5,555,Champions,NEW DELHI
C1037790,2016-10-30,2,4,4492.86,5,5,5,555,Champions,MUMBAI
C1015746,2016-10-15,17,3,4492.75,4,4,5,445,Champions,NEW DELHI
C1030187,2016-10-15,17,4,4492.2,4,5,5,455,Champions,PUNE
C1043980,2016-10-03,29,5,4491.22,3,5,5,355,Loyal Customers,CHENNAI
C1003323,2016-10-12,20,3,4490.55,3,4,5,345,Loyal Customers,HYDERABAD
C1004499,2016-10-27,5,3,4489.99,5,5,5,555,Champions,INDORE
C1038330,2016-09-26,36,3,4489.88,2,4,5,245,At Risk,MUMBAI
C1002621,2016-10-13,19,4,4488.76,4,5,5,455,Champions,MUMBAI
C1039413,2016-10-11,21,2,4486.27,3,3,5,335,Loyal Customers,THANE
C1016913,2016-10-21,11,7,4482.77,4,5,5,455,Champions,LUCKNOW
C1047658,2016-10-27,5,4,4482.75,5,5,5,555,Champions,NEW DELHI
C1005182,2016-10-16,16,4,4482.28,4,5,5,455,Champions,NOIDA
C1032731,2016-10-07,25,2,4482.13,3,3,5,335,Loyal Customers,GURGAON
C1004060,2016-10-27,5,4,4481.73,5,5,5,555,Champions,KOLKATA
C1045948,2016-09-26,36,4,4481.39,2,5,5,255,At Risk,MUMBAI
C1040760,2016-10-27,5,3,4480.6,5,5,5,555,Champions,MUMBAI
C1041644,2016-10-30,2,5,4480.3,5,5,5,555,Champions,NEW DELHI
C1016838,2016-10-17,15,3,4480.29,4,4,5,445,Champions,GURGAON
C1027964,2016-09-14,48,2,4480.12,2,2,5,225,Low Value / Casual,LUCKNOW
C1011190,2016-10-06,26,3,4479.64,3,4,5,345,Loyal Customers,BANGALORE
C1000567,2016-10-12,20,6,4479.11,4,5,5,455,Champions,KOLKATA
C1026422,2016-10-14,18,4,4477.55,4,5,5,455,Champions,PUNE
C1017280,2016-10-03,29,3,4477.32,3,4,5,345,Loyal Customers,MUMBAI
C1023339,2016-10-07,25,3,4476.81,3,4,5,345,Loyal Customers,NEW DELHI
C1015344,2016-10-21,11,3,4476.69,4,4,5,445,Champions,HYDERABAD
C1024781,2016-10-02,30,1,4476.13,3,2,5,325,Big Spenders,GURGAON
C1040888,2016-10-01,31,4,4475.14,3,5,5,355,Loyal Customers,CHENNAI
C1001537,2016-10-15,17,5,4475.09,4,5,5,455,Champions,NOIDA
C1041829,2016-09-25,37,4,4474.75,2,5,5,255,At Risk,JAIPUR
C1015089,2016-09-29,33,3,4474.65,3,4,5,345,Loyal Customers,MUMBAI
C1022675,2016-10-28,4,5,4474.6,5,5,5,555,Champions,KOLKATA
C1003788,2016-10-28,4,4,4473.31,5,5,5,555,Champions,MUMBAI
C1023718,2016-10-10,22,3,4473.14,3,4,5,345,Loyal Customers,MUMBAI
C1006341,2016-10-24,8,3,4472.11,5,4,5,545,Champions,MUMBAI
C1041191,2016-09-25,37,2,4471.98,2,3,5,235,At Risk,NEW DELHI
C1029919,2016-09-16,46,4,4471.47,2,5,5,255,At Risk,NOIDA
C1018002,2016-09-12,50,3,4470.67,2,4,5,245,At Risk,JAIPUR
C1023129,2016-10-13,19,4,4470.32,4,5,5,455,Champions,MUMBAI
C1047398,2016-09-18,44,3,4469.59,2,4,5,245,At Risk,PUNE
C1019646,2016-09-18,44,2,4469.44,2,2,5,225,Low Value / Casual,NEW DELHI
C1029112,2016-09-27,35,1,4469.22,2,1,5,215,Low Value / Casual,HYDERABAD
C1013772,2016-10-10,22,3,4469.08,3,4,5,345,Loyal Customers,MUMBAI
C1028732,2016-09-13,49,4,4469.07,2,5,5,255,At Risk,PATNA
C1016614,2016-09-19,43,4,4466.63,2,5,5,255,At Risk,MUMBAI
C1026975,2016-10-16,16,3,4466.56,4,4,5,445,Champions,BANGALORE
C1015176,2016-10-24,8,7,4466.1,5,5,5,555,Champions,BANGALORE
C1032070,2016-10-19,13,4,4465.65,4,5,5,455,Champions,NEW DELHI
C1008714,2016-10-03,29,4,4463.47,3,5,5,355,Loyal Customers,BANGALORE
C1011768,2016-09-26,36,3,4463.19,2,4,5,245,At Risk,BANGALORE
C1030107,2016-10-19,13,3,4462.9,4,4,5,445,Champions,GURGAON
C1003948,2016-10-29,3,3,4462.13,5,5,5,555,Champions,CHENNAI
C1004836,2016-10-05,27,6,4461.41,3,5,5,355,Loyal Customers,NEW DELHI
C1012468,2016-08-13,80,1,4460.2,1,1,5,115,Low Value / Casual,PUNE
C1029177,2016-10-09,23,3,4459.77,3,4,5,345,Loyal Customers,JAIPUR
C1021401,2016-10-30,2,3,4459.52,5,5,5,555,Champions,MUMBAI
C1022277,2016-10-08,24,2,4459.07,3,3,5,335,Loyal Customers,MUMBAI
C1011681,2016-09-15,47,2,4459.03,2,2,5,225,Low Value / Casual,AHMEDABAD
C1023220,2016-10-21,11,4,4458.34,4,5,5,455,Champions,CHENNAI
C1004782,2016-10-08,24,4,4457.06,3,5,5,355,Loyal Customers,BANGALORE
C1019906,2016-10-31,1,3,4456.79,5,5,5,555,Champions,HYDERABAD
C1041765,2016-10-27,5,4,4456.72,5,5,5,555,Champions,THANE
C1026625,2016-10-29,3,3,4456.49,5,5,5,555,Champions,NEW DELHI
C1035926,2016-10-26,6,3,4455.49,5,4,5,545,Champions,GURGAON
C1044513,2016-10-03,29,2,4455.43,3,3,5,335,Loyal Customers,MUMBAI
C1042915,2016-10-04,28,4,4455.35,3,5,5,355,Loyal Customers,MUMBAI
C1030223,2016-10-22,10,2,4454.98,4,3,5,435,Loyal Customers,BANGALORE
C1033909,2016-10-26,6,4,4454.78,5,5,5,555,Champions,HYDERABAD
C1037947,2016-10-08,24,5,4453.91,3,5,5,355,Loyal Customers,MUMBAI
C1025865,2016-10-18,14,3,4453.0,4,4,5,445,Champions,MUMBAI
C1045409,2016-10-30,2,4,4452.16,5,5,5,555,Champions,MUMBAI
C1028081,2016-09-03,59,1,4451.66,1,1,5,115,Low Value / Casual,CHENNAI
C1045894,2016-10-18,14,3,4451.35,4,4,5,445,Champions,CHENNAI
C1023135,2016-10-13,19,4,4451.32,4,5,5,455,Champions,CHENNAI
C1012625,2016-10-27,5,2,4450.68,5,3,5,535,Loyal Customers,NOIDA
C1023316,2016-10-27,5,3,4450.22,5,5,5,555,Champions,CHENNAI
C1019677,2016-10-02,30,3,4450.17,3,4,5,345,Loyal Customers,BANGALORE
C1001080,2016-10-03,29,3,4450.14,3,4,5,345,Loyal Customers,MUMBAI
C1035387,2016-10-13,19,1,4450.08,4,2,5,425,Big Spenders,PUNE
C1028211,2016-10-24,8,3,4449.96,5,4,5,545,Champions,MUMBAI
C1037763,2016-10-09,23,4,4448.52,3,5,5,355,Loyal Customers,HYDERABAD
C1026689,2016-10-30,2,4,4448.45,5,5,5,555,Champions,JAIPUR
C1023357,2016-10-29,3,4,4448.3,5,5,5,555,Champions,BANGALORE
C1010115,2016-10-13,19,7,4447.56,4,5,5,455,Champions,KOLKATA
C1031906,2016-10-26,6,2,4447.48,5,3,5,535,Loyal Customers,GURGAON
C1036422,2016-10-19,13,2,4447.45,4,3,5,435,Loyal Customers,HYDERABAD
C1036485,2016-09-30,32,2,4446.9,3,3,5,335,Loyal Customers,CHENNAI
C1017573,2016-10-30,2,4,4446.19,5,5,5,555,Champions,GURGAON
C1034245,2016-10-15,17,3,4446.11,4,4,5,445,Champions,PUNE
C1009454,2016-10-21,11,3,4445.44,4,4,5,445,Champions,HYDERABAD
C1028361,2016-10-23,9,4,4445.15,5,5,5,555,Champions,PUNE
C1027952,2016-09-16,46,3,4444.73,2,4,5,245,At Risk,PUNE
C1048023,2016-10-22,10,3,4444.72,4,4,5,445,Champions,BANGALORE
C1037624,2016-10-25,7,5,4444.25,5,5,5,555,Champions,KOLKATA
C1016322,2016-09-22,40,2,4443.52,2,3,5,235,At Risk,AHMEDABAD
C1010190,2016-10-01,31,3,4443.05,3,4,5,345,Loyal Customers,CHENNAI
C1024260,2016-10-31,1,4,4442.85,5,5,5,555,Champions,AHMEDABAD
C1031617,2016-09-23,39,3,4442.05,2,4,5,245,At Risk,BANGALORE
C1045504,2016-09-06,56,1,4440.27,1,1,5,115,Low Value / Casual,HYDERABAD
C1025267,2016-09-26,36,1,4439.93,2,1,5,215,Low Value / Casual,NEW DELHI
C1021942,2016-09-11,51,1,4438.3,2,1,5,215,Low Value / Casual,BANGALORE
C1032712,2016-08-21,72,2,4437.99,1,2,5,125,Low Value / Casual,NOIDA
C1008263,2016-10-20,12,3,4437.6,4,4,5,445,Champions,PUNE
C1031162,2016-10-23,9,3,4437.14,5,4,5,545,Champions,PUNE
C1045653,2016-09-30,32,3,4437.03,3,4,5,345,Loyal Customers,CHENNAI
C1044522,2016-10-02,30,3,4436.69,3,4,5,345,Loyal Customers,MUMBAI
C1046762,2016-09-29,33,3,4435.5,3,4,5,345,Loyal Customers,CHENNAI
C1029778,2016-10-30,2,3,4435.19,5,5,5,555,Champions,KOLKATA
C1043672,2016-10-07,25,3,4434.55,3,4,5,345,Loyal Customers,AHMEDABAD
C1039812,2016-10-29,3,5,4434.28,5,5,5,555,Champions,BANGALORE
C1012279,2016-10-21,11,5,4432.91,4,5,5,455,Champions,GURGAON
C1002050,2016-09-18,44,2,4431.66,2,2,5,225,Low Value / Casual,PUNE
C1004083,2016-10-21,11,4,4429.73,4,5,5,455,Champions,MUMBAI
C1003070,2016-10-21,11,6,4429.64,4,5,5,455,Champions,PUNE
C1037276,2016-10-02,30,4,4428.76,3,5,5,355,Loyal Customers,NOIDA
C1007466,2016-10-29,3,4,4428.66,5,5,5,555,Champions,MUMBAI
C1036608,2016-10-27,5,4,4427.94,5,5,5,555,Champions,MUMBAI
C1043956,2016-10-29,3,4,4427.25,5,5,5,555,Champions,JAIPUR
C1006820,2016-10-11,21,3,4426.97,3,4,5,345,Loyal Customers,PATNA
C1046565,2016-10-24,8,4,4426.51,5,5,5,555,Champions,THANE
C1020384,2016-10-29,3,4,4426.42,5,5,5,555,Champions,MUMBAI
C1045536,2016-09-28,34,4,4426.17,3,5,5,355,Loyal Customers,BANGALORE
C1010384,2016-10-25,7,2,4424.4,5,3,5,535,Loyal Customers,CHENNAI
C1037680,2016-10-15,17,4,4422.36,4,5,5,455,Champions,CHENNAI
C1009834,2016-09-19,43,4,4422.35,2,5,5,255,At Risk,NEW DELHI
C1011095,2016-10-23,9,4,4421.19,5,5,5,555,Champions,GURGAON
C1036694,2016-08-12,81,1,4419.4,1,1,5,115,Low Value / Casual,NEW DELHI
C1046358,2016-10-26,6,6,4418.95,5,5,5,555,Champions,THANE
C1049581,2016-10-29,3,6,4418.03,5,5,5,555,Champions,BANGALORE
C1046520,2016-10-14,18,3,4416.39,4,4,5,445,Champions,NOIDA
C1017626,2016-08-15,78,2,4416.32,1,2,5,125,Low Value / Casual,SURAT
C1042896,2016-09-18,44,2,4416.13,2,3,5,235,At Risk,NEW DELHI
C1007085,2016-10-11,21,3,4415.46,3,4,5,345,Loyal Customers,MUMBAI
C1024144,2016-09-10,52,4,4415.24,2,5,5,255,At Risk,MUMBAI
C1028154,2016-10-30,2,3,4414.33,5,5,5,555,Champions,AHMEDABAD
C1047174,2016-09-24,38,4,4414.31,2,5,5,255,At Risk,NEW DELHI
C1048046,2016-10-14,18,6,4414.21,4,5,5,455,Champions,THANE
C1022739,2016-10-03,29,5,4414.0,3,5,5,355,Loyal Customers,BANGALORE
C1021230,2016-08-26,67,3,4413.99,1,4,5,145,At Risk,NEW DELHI
C1028087,2016-08-08,85,1,4413.75,1,1,5,115,Low Value / Casual,NEW DELHI
C1042948,2016-10-28,4,6,4412.92,5,5,5,555,Champions,NOIDA
C1031666,2016-09-03,59,2,4412.53,1,2,5,125,Low Value / Casual,BANGALORE
C1011026,2016-10-26,6,7,4412.37,5,5,5,555,Champions,NEW DELHI
C1012605,2016-09-22,40,4,4410.72,2,5,5,255,At Risk,MUMBAI
C1041975,2016-10-05,27,7,4410.44,3,5,5,355,Loyal Customers,HYDERABAD
C1022268,2016-10-24,8,4,4409.65,5,5,5,555,Champions,NEW DELHI
C1033640,2016-10-01,31,5,4409.28,3,5,5,355,Loyal Customers,MUMBAI
C1021808,2016-10-01,31,3,4408.6,3,4,5,345,Loyal Customers,HYDERABAD
C1042616,2016-10-09,23,4,4407.69,3,5,5,355,Loyal Customers,MUMBAI
C1027328,2016-10-26,6,4,4407.25,5,5,5,555,Champions,HYDERABAD
C1017605,2016-10-28,4,3,4406.14,5,5,5,555,Champions,MUMBAI
C1012580,2016-10-22,10,4,4405.62,4,5,5,455,Champions,MUMBAI
C1034545,2016-10-24,8,5,4405.58,5,5,5,555,Champions,BANGALORE
C1038373,2016-10-10,22,3,4404.82,3,4,5,345,Loyal Customers,MUMBAI
C1048224,2016-10-08,24,3,4403.82,3,4,5,345,Loyal Customers,INDORE
C1037226,2016-10-24,8,4,4402.93,5,5,5,555,Champions,CHENNAI
C1020060,2016-09-20,42,3,4402.46,2,4,5,245,At Risk,INDORE
C1003486,2016-10-31,1,2,4402.11,5,4,5,545,Champions,NOIDA
C1023777,2016-10-09,23,2,4402.07,3,3,5,335,Loyal Customers,JAIPUR
C1048367,2016-09-16,46,4,4401.83,2,5,5,255,At Risk,LUCKNOW
C1024443,2016-10-28,4,2,4401.77,5,3,5,535,Loyal Customers,MUMBAI
C1042629,2016-09-06,56,2,4401.62,1,2,5,125,Low Value / Casual,CHENNAI
C1022279,2016-10-14,18,4,4401.0,4,5,5,455,Champions,HYDERABAD
C1010916,2016-10-30,2,5,4400.04,5,5,5,555,Champions,KOLKATA
C1042142,2016-10-01,31,5,4399.54,3,5,5,355,Loyal Customers,NEW DELHI
C1030763,2016-09-20,42,3,4399.47,2,4,5,245,At Risk,MUMBAI
C1032542,2016-10-13,19,5,4398.59,4,5,5,455,Champions,AHMEDABAD
C1040984,2016-09-10,52,2,4398.22,2,2,5,225,Low Value / Casual,MUMBAI
C1022610,2016-10-17,15,4,4397.68,4,5,5,455,Champions,BANGALORE
C1025607,2016-08-07,86,1,4397.57,1,1,5,115,Low Value / Casual,BANGALORE
C1029623,2016-10-25,7,5,4397.01,5,5,5,555,Champions,CHENNAI
C1023798,2016-09-10,52,4,4396.94,2,5,5,255,At Risk,THANE
C1036897,2016-10-30,2,3,4396.74,5,5,5,555,Champions,HYDERABAD
C1011731,2016-09-16,46,3,4395.86,2,4,5,245,At Risk,KOLKATA
C1016352,2016-10-05,27,4,4395.12,3,5,5,355,Loyal Customers,MUMBAI
C1039638,2016-08-08,85,1,4395.06,1,1,5,115,Low Value / Casual,AHMEDABAD
C1019795,2016-10-05,27,4,4394.09,3,5,5,355,Loyal Customers,AHMEDABAD
C1026317,2016-10-10,22,4,4394.05,3,5,5,355,Loyal Customers,MUMBAI
C1027858,2016-09-18,44,3,4393.49,2,4,5,245,At Risk,MUMBAI
C1019178,2016-09-23,39,3,4393.28,2,4,5,245,At Risk,AHMEDABAD
C1038483,2016-10-30,2,1,4393.24,5,2,5,525,Big Spenders,PUNE
C1048559,2016-10-28,4,5,4391.64,5,5,5,555,Champions,AHMEDABAD
C1002813,2016-10-04,28,3,4391.63,3,4,5,345,Loyal Customers,BANGALORE
C1012905,2016-10-26,6,6,4390.96,5,5,5,555,Champions,KOLKATA
C1030999,2016-10-25,7,5,4390.29,5,5,5,555,Champions,AHMEDABAD
C1029211,2016-09-24,38,3,4390.27,2,4,5,245,At Risk,MUMBAI
C1032779,2016-10-05,27,2,4390.17,3,3,5,335,Loyal Customers,CHENNAI
C1036299,2016-10-29,3,4,4390.14,5,5,5,555,Champions,HYDERABAD
C1004368,2016-08-24,69,3,4389.92,1,4,5,145,At Risk,MUMBAI
C1010710,2016-09-27,35,4,4389.0,2,5,5,255,At Risk,BANGALORE
C1014417,2016-10-15,17,5,4388.28,4,5,5,455,Champions,HYDERABAD
C1000160,2016-09-18,44,2,4386.63,2,3,5,235,At Risk,NOIDA
C1049078,2016-10-18,14,2,4386.53,4,3,5,435,Loyal Customers,AHMEDABAD
C1043454,2016-10-24,8,3,4385.48,5,4,5,545,Champions,MUMBAI
C1016553,2016-10-08,24,2,4385.15,3,3,5,335,Loyal Customers,PUNE
C1008001,2016-09-21,41,5,4384.65,2,5,5,255,At Risk,MUMBAI
C1047035,2016-10-31,1,3,4384.53,5,5,5,555,Champions,THANE
C1017283,2016-10-22,10,6,4384.28,4,5,5,455,Champions,PUNE
C1008524,2016-09-25,37,3,4382.71,2,4,5,245,At Risk,GURGAON
C1047318,2016-10-18,14,3,4382.58,4,4,5,445,Champions,THANE
C1013101,2016-09-13,49,3,4381.7,2,4,5,245,At Risk,MUMBAI
C1025608,2016-09-28,34,5,4380.77,3,5,5,355,Loyal Customers,THANE
C1049101,2016-10-19,13,2,4378.24,4,3,5,435,Loyal Customers,NOIDA
C1032511,2016-09-10,52,1,4377.98,2,1,5,215,Low Value / Casual,KOLKATA
C1012460,2016-10-14,18,1,4377.86,4,2,5,425,Big Spenders,AHMEDABAD
C1024064,2016-10-06,26,4,4377.23,3,5,5,355,Loyal Customers,NOIDA
C1032768,2016-09-16,46,4,4377.1,2,5,5,255,At Risk,NEW DELHI
C1011457,2016-10-29,3,3,4377.02,5,5,5,555,Champions,LUCKNOW
C1027347,2016-10-30,2,3,4376.09,5,5,5,555,Champions,THANE
C1016258,2016-09-30,32,3,4375.12,3,4,5,345,Loyal Customers,PUNE
C1030440,2016-09-23,39,3,4374.81,2,4,5,245,At Risk,KOLKATA
C1025505,2016-10-16,16,2,4374.18,4,3,5,435,Loyal Customers,MUMBAI
C1034772,2016-08-25,68,3,4372.32,1,4,5,145,At Risk,MUMBAI
C1017697,2016-10-26,6,7,4371.91,5,5,5,555,Champions,AHMEDABAD
C1004139,2016-09-29,33,3,4371.6,3,4,5,345,Loyal Customers,KOLKATA
C1027794,2016-10-07,25,2,4368.55,3,3,5,335,Loyal Customers,HYDERABAD
C1024183,2016-10-22,10,6,4368.46,4,5,5,455,Champions,HYDERABAD
C1042637,2016-09-03,59,4,4367.1,1,5,5,155,At Risk,JAIPUR
C1035912,2016-10-31,1,4,4367.02,5,5,5,555,Champions,MUMBAI
C1014281,2016-10-28,4,3,4366.71,5,5,5,555,Champions,MUMBAI
C1024306,2016-10-25,7,3,4366.39,5,4,5,545,Champions,PUNE
C1025105,2016-10-24,8,2,4366.34,5,3,5,535,Loyal Customers,MUMBAI
C1042827,2016-10-22,10,4,4366.21,4,5,5,455,Champions,PUNE
C1007987,2016-10-16,16,4,4365.26,4,5,5,455,Champions,AHMEDABAD
C1007698,2016-10-02,30,1,4364.62,3,2,5,325,Big Spenders,GURGAON
C1014444,2016-10-24,8,2,4364.43,5,3,5,535,Loyal Customers,HYDERABAD
C1019517,2016-10-26,6,4,4364.36,5,5,5,555,Champions,HYDERABAD
C1044718,2016-10-28,4,3,4363.76,5,5,5,555,Champions,NEW DELHI
C1027841,2016-10-22,10,3,4361.65,4,4,5,445,Champions,GURGAON
C1003020,2016-10-31,1,5,4361.46,5,5,5,555,Champions,NOIDA
C1022347,2016-10-02,30,2,4360.07,3,3,5,335,Loyal Customers,JAIPUR
C1019325,2016-09-26,36,2,4359.22,2,3,5,235,At Risk,CHENNAI
C1023612,2016-09-30,32,4,4358.65,3,5,5,355,Loyal Customers,CHENNAI
C1018686,2016-09-24,38,4,4358.64,2,5,5,255,At Risk,MUMBAI
C1047970,2016-09-17,45,3,4357.77,2,4,5,245,At Risk,LUCKNOW
C1006180,2016-09-12,50,1,4357.65,2,1,5,215,Low Value / Casual,NEW DELHI
C1039919,2016-08-15,78,2,4357.49,1,2,5,125,Low Value / Casual,HYDERABAD
C1041038,2016-10-18,14,3,4357.31,4,4,5,445,Champions,MUMBAI
C1028852,2016-10-19,13,4,4356.93,4,5,5,455,Champions,BANGALORE
C1019996,2016-10-02,30,5,4356.85,3,5,5,355,Loyal Customers,SURAT
C1008621,2016-10-22,10,6,4356.46,4,5,5,455,Champions,BANGALORE
C1044027,2016-10-30,2,4,4355.54,5,5,5,555,Champions,GURGAON
C1045911,2016-10-01,31,3,4354.61,3,4,5,345,Loyal Customers,HYDERABAD
C1039956,2016-10-18,14,4,4353.62,4,5,5,455,Champions,MUMBAI
C1019931,2016-08-20,73,2,4353.26,1,2,5,125,Low Value / Casual,PUNE
C1016676,2016-10-25,7,3,4353.12,5,4,5,545,Champions,KOLKATA
C1044411,2016-10-28,4,7,4352.67,5,5,5,555,Champions,MUMBAI
C1023395,2016-09-14,48,2,4351.64,2,2,5,225,Low Value / Casual,THANE
C1043560,2016-10-13,19,5,4351.37,4,5,5,455,Champions,HYDERABAD
C1043394,2016-09-28,34,5,4351.1,3,5,5,355,Loyal Customers,PUNE
C1036001,2016-10-10,22,2,4350.7,3,3,5,335,Loyal Customers,MUMBAI
C1043813,2016-10-19,13,6,4350.36,4,5,5,455,Champions,HYDERABAD
C1007243,2016-10-27,5,1,4350.01,5,2,5,525,Big Spenders,CHENNAI
C1049085,2016-10-22,10,5,4349.38,4,5,5,455,Champions,MUMBAI
C1038006,2016-09-27,35,2,4349.07,2,3,5,235,At Risk,BANGALORE
C1024861,2016-09-07,55,2,4348.32,1,2,5,125,Low Value / Casual,MUMBAI
C1001401,2016-10-29,3,3,4347.73,5,5,5,555,Champions,HYDERABAD
C1018735,2016-10-29,3,4,4347.32,5,5,5,555,Champions,NEW DELHI
C1029423,2016-10-05,27,3,4347.05,3,4,5,345,Loyal Customers,NEW DELHI
C1032948,2016-10-19,13,2,4346.9,4,3,5,435,Loyal Customers,CHENNAI
C1045915,2016-10-11,21,1,4346.45,3,2,5,325,Big Spenders,GURGAON
C1036508,2016-10-13,19,3,4345.34,4,4,5,445,Champions,PUNE
C1014728,2016-10-20,12,2,4345.21,4,3,5,435,Loyal Customers,NOIDA
C1000105,2016-10-29,3,5,4344.65,5,5,5,555,Champions,JAIPUR
C1028552,2016-09-13,49,4,4343.75,2,5,5,255,At Risk,MUMBAI
C1023432,2016-10-09,23,3,4343.55,3,4,5,345,Loyal Customers,THANE
C1044418,2016-10-13,19,2,4341.77,4,3,5,435,Loyal Customers,PUNE
C1012481,2016-08-05,88,2,4341.65,1,2,5,125,Low Value / Casual,PUNE
C1004926,2016-10-29,3,1,4339.36,5,2,5,525,Big Spenders,NEW DELHI
C1011394,2016-08-19,74,2,4338.42,1,2,5,125,Low Value / Casual,BANGALORE
C1049805,2016-10-27,5,5,4337.74,5,5,5,555,Champions,MUMBAI
C1014013,2016-10-06,26,3,4337.15,3,4,5,345,Loyal Customers,NOIDA
C1012573,2016-10-18,14,3,4336.42,4,4,5,445,Champions,BANGALORE
C1000071,2016-10-31,1,6,4336.4,5,5,5,555,Champions,MUMBAI
C1033388,2016-09-12,50,2,4336.31,2,2,5,225,Low Value / Casual,MUMBAI
C1014616,2016-10-12,20,2,4336.24,3,3,5,335,Loyal Customers,HYDERABAD
C1048682,2016-10-17,15,3,4335.07,4,4,5,445,Champions,MUMBAI
C1012457,2016-08-28,65,4,4333.37,1,5,5,155,At Risk,AHMEDABAD
C1034076,2016-09-28,34,3,4332.88,2,4,5,245,At Risk,MUMBAI
C1023471,2016-08-30,63,2,4332.64,1,2,5,125,Low Value / Casual,AHMEDABAD
C1047098,2016-09-22,40,3,4332.39,2,4,5,245,At Risk,BANGALORE
C1010671,2016-10-15,17,5,4332.3,4,5,5,455,Champions,CHENNAI
C1023293,2016-10-21,11,5,4332.12,4,5,5,455,Champions,CHENNAI
C1047129,2016-09-16,46,2,4331.45,2,2,5,225,Low Value / Casual,KOLKATA
