transaction_id,customer_id,transaction_date,transaction_time,transaction_amount,account_balance,location,month
T2465,C1048901,2016-10-25,11:55:49,142.0,4612.27,JAIPUR,2016-10
T2466,C1025487,2016-08-05,13:27:56,149.0,2849.28,NEW DELHI,2016-08
T2467,C1041777,2016-08-06,17:01:14,581.43,872.09,BANGALORE,2016-08
T2468,C1016081,2016-08-03,20:53:46,646.16,17596.28,HYDERABAD,2016-08
T2469,C1015380,2016-09-23,18:53:32,131.63,15140.42,NOIDA,2016-09
T2470,C1031341,2016-09-07,02:52:41,819.21,222779.12,KOLKATA,2016-09
T2471,C1034134,2016-09-07,00:37:47,481.4,86132.18,HYDERABAD,2016-09
T2472,C1015392,2016-09-24,02:59:41,379.31,4117.64,MUMBAI,2016-09
T2473,C1011368,2016-10-24,11:01:11,973.02,16461.29,BANGALORE,2016-10
T2474,C1030044,2016-08-04,02:19:56,915.36,2661.18,HYDERABAD,2016-08
T2475,C1049896,2016-08-14,03:57:15,1099.27,203135.84,HYDERABAD,2016-08
T2476,C1010183,2016-10-28,03:38:48,249.23,17432.7,PUNE,2016-10
T2477,C1017847,2016-10-19,13:17:55,126.45,42391.59,THANE,2016-10
T2478,C1047979,2016-08-20,00:17:56,211.03,4474.7,NEW DELHI,2016-08
T2479,C1023248,2016-09-26,15:13:59,314.22,2162.45,MUMBAI,2016-09
T2480,C1048877,2016-08-02,05:22:15,925.89,75766.1,MUMBAI,2016-08
T2481,C1011263,2016-10-19,01:38:07,97.16,18467.19,AHMEDABAD,2016-10
T2482,C1003955,2016-09-10,00:52:13,280.43,20229.05,NEW DELHI,2016-09
T2483,C1013516,2016-10-10,01:40:27,665.78,109193.66,THANE,2016-10
T2484,C1019446,2016-10-01,03:13:51,756.45,5903.45,MUMBAI,2016-10
T2485,C1010754,2016-09-05,16:20:21,192.7,3430.49,CHENNAI,2016-09
T2486,C1041749,2016-10-15,06:37:31,108.97,22163.73,KOLKATA,2016-10
T2487,C1003180,2016-10-21,08:26:25,56.22,19198.77,BANGALORE,2016-10
T2488,C1034596,2016-09-08,08:34:31,276.66,7352.83,NEW DELHI,2016-09
T2489,C1004529,2016-08-24,18:12:49,733.66,69001.69,HYDERABAD,2016-08
T2490,C1043248,2016-10-26,11:44:51,95.59,12603.79,MUMBAI,2016-10
T2491,C1039963,2016-10-25,05:16:14,138.14,29628.44,BANGALORE,2016-10
T2492,C1013163,2016-08-23,12:54:28,122.55,2849.46,NOIDA,2016-08
T2493,C1041081,2016-10-11,19:29:17,414.89,47588.85,THANE,2016-10
T2494,C1003846,2016-09-12,00:42:42,733.25,4833.09,CHENNAI,2016-09
T2495,C1041714,2016-08-29,07:41:29,250.0,37901.44,HYDERABAD,2016-08
T2496,C1015656,2016-10-08,15:15:12,279.99,11494.99,HYDERABAD,2016-10
T2497,C1046525,2016-09-10,18:52:32,426.68,76465.08,MUMBAI,2016-09
T2498,C1000663,2016-10-23,21:03:12,1681.58,14731.93,HYDERABAD,2016-10
T2499,C1009150,2016-08-13,13:21:51,608.84,15264.13,GURGAON,2016-08
T2500,C1024350,2016-08-20,23:10:11,228.5,16265.22,NEW DELHI,2016-08
T2501,C1006517,2016-09-18,13:51:27,938.45,16307.4,HYDERABAD,2016-09
T2502,C1005849,2016-08-09,02:44:34,793.66,17376.33,BANGALORE,2016-08
T2503,C1020286,2016-08-14,22:43:26,115.54,5888.69,MUMBAI,2016-08
T2504,C1027200,2016-10-31,19:55:30,65.27,1851.87,HYDERABAD,2016-10
T2505,C1003522,2016-10-16,03:51:26,3038.54,24335.88,CHENNAI,2016-10
T2506,C1016897,2016-09-02,04:12:09,1055.38,101638.07,PUNE,2016-09
T2507,C1036790,2016-09-10,09:42:21,830.45,26927.38,NEW DELHI,2016-09
T2508,C1048165,2016-10-02,11:08:40,293.26,21502.96,CHENNAI,2016-10
T2509,C1024289,2016-10-05,02:53:46,51.13,21804.1,PUNE,2016-10
T2510,C1029232,2016-08-09,18:24:12,2404.58,19863.28,LUCKNOW,2016-08
T2511,C1014064,2016-10-21,03:56:47,72.92,9921.05,BANGALORE,2016-10
T2512,C1028873,2016-10-26,04:32:02,368.38,5623.2,PUNE,2016-10
T2513,C1046514,2016-09-10,05:41:44,216.81,4669.94,NEW DELHI,2016-09
T2514,C1044862,2016-09-21,12:32:30,242.72,74550.49,HYDERABAD,2016-09
T2515,C1017130,2016-10-28,10:21:31,53.01,44225.4,NEW DELHI,2016-10
T2516,C1023622,2016-08-26,06:14:33,147.2,17389.19,HYDERABAD,2016-08
T2517,C1009409,2016-10-18,10:48:28,1387.6,3900.97,LUCKNOW,2016-10
T2518,C1010497,2016-10-19,03:40:46,1888.15,4723.64,HYDERABAD,2016-10
T2519,C1049960,2016-09-11,17:32:33,143.52,84668.56,BANGALORE,2016-09
T2520,C1047414,2016-10-08,07:15:05,1295.41,158353.3,CHENNAI,2016-10
T2521,C1026957,2016-08-14,23:12:53,842.37,15176.66,INDORE,2016-08
T2522,C1009376,2016-10-28,09:08:54,196.21,72927.53,NOIDA,2016-10
T2523,C1044146,2016-09-25,12:36:07,252.02,17078.81,CHENNAI,2016-09
T2524,C1006412,2016-09-23,01:05:55,2042.31,30423.85,HYDERABAD,2016-09
T2525,C1032811,2016-08-02,04:40:30,1585.44,35793.29,MUMBAI,2016-08
T2526,C1043316,2016-08-12,12:16:41,823.2,4481.32,NEW DELHI,2016-08
T2527,C1022028,2016-08-30,08:46:34,481.6,4740.59,BANGALORE,2016-08
T2528,C1029909,2016-08-21,01:12:52,63.29,6958.26,NEW DELHI,2016-08
T2529,C1047842,2016-10-10,02:00:04,47.53,20411.06,PUNE,2016-10
T2530,C1034080,2016-10-02,10:47:02,635.3,8725.43,BANGALORE,2016-10
T2531,C1013801,2016-09-11,07:00:11,864.5,61602.74,HYDERABAD,2016-09
T2532,C1033155,2016-09-12,05:18:55,13107.59,64388.66,THANE,2016-09
T2533,C1043859,2016-08-10,16:49:40,119.87,5564.38,GURGAON,2016-08
T2534,C1014938,2016-10-23,04:05:20,479.66,69267.36,HYDERABAD,2016-10
T2535,C1010871,2016-08-25,17:37:56,1097.79,22005.74,MUMBAI,2016-08
T2536,C1003316,2016-08-03,03:47:28,612.17,19739.79,BANGALORE,2016-08
T2537,C1032716,2016-08-05,10:16:14,678.45,12078.37,NOIDA,2016-08
T2538,C1036318,2016-08-26,23:41:31,128.79,64614.43,NEW DELHI,2016-08
T2539,C1026188,2016-10-30,23:53:41,444.31,37937.62,LUCKNOW,2016-10
T2540,C1011334,2016-09-01,00:05:27,2432.9,10609.65,HYDERABAD,2016-09
T2541,C1032118,2016-09-09,14:12:39,206.29,1338.41,HYDERABAD,2016-09
T2542,C1015647,2016-08-23,20:22:43,585.83,16837.72,HYDERABAD,2016-08
T2543,C1032712,2016-08-21,04:12:28,2643.69,44529.83,NOIDA,2016-08
T2544,C1034316,2016-10-08,23:44:58,530.2,1046.66,MUMBAI,2016-10
T2545,C1030717,2016-09-28,00:56:38,821.83,13113.13,PUNE,2016-09
T2546,C1045707,2016-09-19,21:11:44,590.87,51502.72,CHENNAI,2016-09
T2547,C1031446,2016-09-28,20:08:22,72.5,18246.61,PUNE,2016-09
T2548,C1006299,2016-09-01,03:39:20,127.78,6726.8,MUMBAI,2016-09
T2549,C1031528,2016-09-26,07:41:25,423.05,27592.23,SURAT,2016-09
T2550,C1020264,2016-09-29,03:03:25,356.44,29184.73,THANE,2016-09
T2551,C1043860,2016-08-28,16:54:04,2669.01,22801.08,MUMBAI,2016-08
T2552,C1011803,2016-10-08,05:31:51,3125.02,23688.0,BANGALORE,2016-10
T2553,C1044034,2016-09-06,00:53:33,637.64,35942.17,GURGAON,2016-09
T2554,C1000995,2016-08-03,22:49:04,131.57,18476.93,NEW DELHI,2016-08
T2555,C1027477,2016-09-19,02:15:23,81.6,38756.22,GURGAON,2016-09
T2556,C1014906,2016-08-17,16:28:14,1083.53,3015.8,BANGALORE,2016-08
T2557,C1030474,2016-08-21,09:17:36,476.35,14622.29,JAIPUR,2016-08
T2558,C1001795,2016-09-05,08:25:21,183.13,92237.0,MUMBAI,2016-09
T2559,C1023764,2016-09-21,13:43:11,447.81,18491.75,BANGALORE,2016-09
T2560,C1031988,2016-09-13,20:12:30,807.53,107329.92,HYDERABAD,2016-09
T2561,C1020194,2016-09-21,13:27:25,295.35,9173.31,KOLKATA,2016-09
T2562,C1006468,2016-08-31,05:10:44,75.6,13325.45,JAIPUR,2016-08
T2563,C1028572,2016-09-28,06:14:09,793.18,2085.44,SURAT,2016-09
T2564,C1006909,2016-09-22,05:52:05,3127.71,41122.77,MUMBAI,2016-09
T2565,C1000288,2016-08-03,07:51:54,223.67,7950.76,NEW DELHI,2016-08
T2566,C1029101,2016-10-27,13:24:00,206.08,5413.03,HYDERABAD,2016-10
T2567,C1020731,2016-08-01,20:26:12,154.57,4444.15,MUMBAI,2016-08
T2568,C1002832,2016-09-11,23:23:30,266.41,26177.8,PATNA,2016-09
T2569,C1036910,2016-08-25,21:47:43,825.6,1219.41,INDORE,2016-08
T2570,C1027909,2016-08-28,14:37:36,1011.07,38641.34,BANGALORE,2016-08
T2571,C1033644,2016-09-16,18:04:39,96.01,1293.77,BANGALORE,2016-09
T2572,C1008828,2016-08-26,07:10:41,496.3,9764.01,HYDERABAD,2016-08
T2573,C1018384,2016-09-22,13:52:01,339.84,3154.38,HYDERABAD,2016-09
T2574,C1032863,2016-09-01,03:36:02,1289.15,9777.94,CHENNAI,2016-09
T2575,C1035541,2016-08-28,01:37:57,146.07,10636.22,THANE,2016-08
T2576,C1012060,2016-08-02,09:55:24,2033.55,117303.75,JAIPUR,2016-08
T2577,C1010859,2016-10-08,17:48:56,709.53,13924.45,NEW DELHI,2016-10
T2578,C1013397,2016-10-20,01:30:35,911.0,17583.4,BANGALORE,2016-10
T2579,C1029324,2016-09-19,06:26:14,306.3,213605.12,NEW DELHI,2016-09
T2580,C1037710,2016-08-28,03:28:20,367.82,4962.72,MUMBAI,2016-08
T2581,C1043738,2016-10-16,08:27:17,327.65,6690.62,CHENNAI,2016-10
T2582,C1008925,2016-08-01,13:32:43,1612.89,10581.11,CHENNAI,2016-08
T2583,C1033002,2016-08-10,10:26:54,1977.19,8046.13,PUNE,2016-08
T2584,C1040285,2016-09-17,08:48:16,627.0,14365.5,BANGALORE,2016-09
T2585,C1012493,2016-09-12,12:02:10,216.48,1079.98,NEW DELHI,2016-09
T2586,C1004220,2016-08-20,02:38:11,57.57,20853.63,JAIPUR,2016-08
T2587,C1020512,2016-10-16,20:41:11,111.77,38247.01,AHMEDABAD,2016-10
T2588,C1035561,2016-09-15,09:16:14,70.21,46269.77,HYDERABAD,2016-09
T2589,C1045112,2016-09-07,10:25:35,896.15,11605.96,AHMEDABAD,2016-09
T2590,C1019452,2016-08-08,21:32:52,2074.49,24496.58,MUMBAI,2016-08
T2591,C1009025,2016-08-19,07:20:35,157.71,12324.43,NEW DELHI,2016-08
T2592,C1024192,2016-10-03,14:29:45,70.53,12901.94,GURGAON,2016-10
T2593,C1045722,2016-08-10,05:03:12,1092.88,69048.11,HYDERABAD,2016-08
T2594,C1007614,2016-10-01,05:56:55,438.68,9129.1,NEW DELHI,2016-10
T2595,C1034592,2016-10-12,17:50:53,196.14,4010.38,PUNE,2016-10
T2596,C1018934,2016-10-01,04:28:31,1513.16,13656.39,NEW DELHI,2016-10
T2597,C1037260,2016-08-28,17:12:53,85.43,4690.97,BANGALORE,2016-08
T2598,C1016134,2016-08-29,08:16:51,97.81,1709.56,JAIPUR,2016-08
T2599,C1041094,2016-08-09,23:31:06,173.22,6260.61,PUNE,2016-08
T2600,C1049875,2016-08-03,12:59:47,329.02,6669.14,KOLKATA,2016-08
T2601,C1033644,2016-09-01,13:30:46,136.06,0.0,BANGALORE,2016-09
T2602,C1018672,2016-10-28,02:34:33,2871.62,3144.68,MUMBAI,2016-10
T2603,C1016257,2016-09-04,03:21:26,453.99,3003.19,CHENNAI,2016-09
T2604,C1039906,2016-10-17,18:21:23,152.69,26708.73,BANGALORE,2016-10
T2605,C1031789,2016-10-15,17:06:30,4476.87,8350.39,MUMBAI,2016-10
T2606,C1002287,2016-08-17,06:32:15,466.96,124406.85,MUMBAI,2016-08
T2607,C1034516,2016-09-13,08:45:43,304.87,17315.2,BANGALORE,2016-09
T2608,C1037153,2016-08-28,05:53:03,546.25,15906.21,THANE,2016-08
T2609,C1031462,2016-08-06,00:02:42,78.41,24771.61,NEW DELHI,2016-08
T2610,C1018250,2016-10-29,14:58:42,165.0,37895.37,LUCKNOW,2016-10
T2611,C1007711,2016-09-16,13:57:01,1023.39,156983.18,BANGALORE,2016-09
T2612,C1018798,2016-08-16,13:41:21,460.37,37777.0,NEW DELHI,2016-08
T2613,C1030009,2016-09-02,08:26:19,691.25,42311.18,NEW DELHI,2016-09
T2614,C1049258,2016-10-18,13:02:20,18.93,9059.33,BANGALORE,2016-10
T2615,C1048459,2016-09-06,02:14:40,28.93,9406.33,BANGALORE,2016-09
T2616,C1049605,2016-09-23,16:33:53,1438.06,8093.14,MUMBAI,2016-09
T2617,C1031826,2016-08-10,13:50:09,1771.53,33926.95,JAIPUR,2016-08
T2618,C1039220,2016-08-28,18:54:00,2002.39,9194.67,CHENNAI,2016-08
T2619,C1009994,2016-09-01,11:42:19,495.5,19254.92,CHENNAI,2016-09
T2620,C1039849,2016-10-20,18:12:22,558.78,100754.14,BANGALORE,2016-10
T2621,C1041374,2016-10-18,01:00:43,565.87,38654.08,BANGALORE,2016-10
T2622,C1039013,2016-08-26,04:12:08,960.88,27304.05,MUMBAI,2016-08
T2623,C1041199,2016-08-14,05:57:50,299.39,15414.49,MUMBAI,2016-08
T2624,C1044301,2016-10-03,08:24:54,630.4,27000.5,PUNE,2016-10
T2625,C1003284,2016-09-17,13:38:20,231.83,433389.56,MUMBAI,2016-09
T2626,C1000503,2016-10-22,20:04:54,383.87,5528.64,BANGALORE,2016-10
T2627,C1004125,2016-10-31,15:38:33,1192.24,76356.5,MUMBAI,2016-10
T2628,C1034798,2016-08-26,02:18:10,485.11,40144.66,NEW DELHI,2016-08
T2629,C1012993,2016-08-16,02:05:42,678.78,72396.7,CHENNAI,2016-08
T2630,C1000880,2016-09-03,10:24:39,634.59,40854.94,HYDERABAD,2016-09
T2631,C1009661,2016-09-04,11:52:21,60.52,19597.51,LUCKNOW,2016-09
T2632,C1004001,2016-10-22,03:55:42,274.01,24768.3,BANGALORE,2016-10
T2633,C1037406,2016-10-02,09:10:00,623.34,6591.43,GURGAON,2016-10
T2634,C1027872,2016-09-20,21:34:00,2086.45,15230.8,CHENNAI,2016-09
T2635,C1009314,2016-09-20,13:16:37,60.77,18640.52,BANGALORE,2016-09
T2636,C1031798,2016-08-17,12:11:18,204.47,265648.51,BANGALORE,2016-08
T2637,C1042873,2016-10-27,05:38:18,2498.82,11922.51,HYDERABAD,2016-10
T2638,C1046549,2016-09-06,15:10:32,49.41,64187.71,BANGALORE,2016-09
T2639,C1047444,2016-10-26,09:26:57,996.52,32162.89,MUMBAI,2016-10
T2640,C1001905,2016-09-10,01:32:23,1526.27,19577.0,BANGALORE,2016-09
T2641,C1016407,2016-10-07,02:08:36,251.49,2602.74,LUCKNOW,2016-10
T2642,C1015014,2016-09-03,03:18:07,228.31,18451.58,THANE,2016-09
T2643,C1003246,2016-08-10,21:40:47,270.54,34176.94,PUNE,2016-08
T2644,C1048560,2016-10-21,01:32:58,39.01,44987.44,CHENNAI,2016-10
T2645,C1040157,2016-08-15,02:28:21,331.33,40889.12,AHMEDABAD,2016-08
T2646,C1009163,2016-09-04,19:09:31,56.29,14373.27,PUNE,2016-09
T2647,C1024295,2016-09-06,02:55:29,125.66,18226.46,NEW DELHI,2016-09
T2648,C1006037,2016-09-02,13:21:28,54.72,7514.02,HYDERABAD,2016-09
T2649,C1001389,2016-09-12,23:18:10,114.68,10601.01,HYDERABAD,2016-09
T2650,C1023164,2016-10-22,04:47:21,634.32,28287.62,MUMBAI,2016-10
T2651,C1033583,2016-10-04,04:43:06,129.56,25281.28,MUMBAI,2016-10
T2652,C1022529,2016-09-07,11:10:50,168.33,37820.95,MUMBAI,2016-09
T2653,C1022953,2016-08-12,10:31:47,604.53,189957.68,BANGALORE,2016-08
T2654,C1046438,2016-09-09,02:18:58,292.03,6262.7,GURGAON,2016-09
T2655,C1036697,2016-10-21,09:21:10,213.64,4387.87,KOLKATA,2016-10
T2656,C1011954,2016-10-26,20:17:56,439.5,52355.59,MUMBAI,2016-10
T2657,C1042880,2016-10-29,00:23:40,495.79,25249.55,NOIDA,2016-10
T2658,C1004380,2016-09-19,20:10:44,646.97,37173.0,CHENNAI,2016-09
T2659,C1003897,2016-09-16,15:14:03,760.16,10507.05,BANGALORE,2016-09
T2660,C1032663,2016-09-28,06:30:10,266.9,4303.41,LUCKNOW,2016-09
T2661,C1021010,2016-10-12,19:20:53,199.23,1707.09,CHENNAI,2016-10
T2662,C1025013,2016-09-27,09:23:10,297.29,22089.85,SURAT,2016-09
T2663,C1008358,2016-08-12,09:06:49,721.68,83725.97,LUCKNOW,2016-08
T2664,C1038027,2016-10-03,13:40:26,601.83,5684.35,BANGALORE,2016-10
T2665,C1014713,2016-08-10,03:40:51,94.64,10842.07,AHMEDABAD,2016-08
T2666,C1036967,2016-09-19,06:15:00,261.02,26415.33,CHENNAI,2016-09
T2667,C1044804,2016-09-05,11:07:19,292.13,5622.19,MUMBAI,2016-09
T2668,C1002613,2016-08-07,03:05:12,223.4,17169.91,MUMBAI,2016-08
T2669,C1047178,2016-09-05,09:31:43,1149.18,18545.79,NEW DELHI,2016-09
T2670,C1008854,2016-09-09,17:37:18,407.76,54602.61,CHENNAI,2016-09
T2671,C1024312,2016-09-06,23:10:22,205.34,14840.93,SURAT,2016-09
T2672,C1039654,2016-09-05,15:34:07,431.73,30505.97,PUNE,2016-09
T2673,C1004009,2016-09-29,08:24:13,1267.86,1922.98,PUNE,2016-09
T2674,C1036848,2016-10-12,14:02:12,67.79,50429.02,HYDERABAD,2016-10
T2675,C1033849,2016-10-23,17:41:08,1405.74,6815.3,KOLKATA,2016-10
T2676,C1044674,2016-09-29,23:05:51,324.22,4571.46,KOLKATA,2016-09
T2677,C1007029,2016-10-01,21:15:25,227.28,19494.87,THANE,2016-10
T2678,C1017189,2016-08-23,06:11:58,462.4,3971.48,BANGALORE,2016-08
T2679,C1003877,2016-08-17,14:14:04,533.23,48241.68,NEW DELHI,2016-08
T2680,C1004568,2016-10-16,10:16:53,986.44,22691.08,PUNE,2016-10
T2681,C1009498,2016-08-10,09:09:59,361.87,9382.02,NEW DELHI,2016-08
T2682,C1039230,2016-09-22,05:15:37,654.08,19023.08,KOLKATA,2016-09
T2683,C1027068,2016-09-10,12:41:54,19.32,14820.76,NOIDA,2016-09
T2684,C1037976,2016-10-07,01:41:28,608.5,8477.48,GURGAON,2016-10
T2685,C1026674,2016-10-23,20:46:19,60.81,16101.97,BANGALORE,2016-10
T2686,C1020453,2016-10-22,20:46:27,246.18,19275.32,MUMBAI,2016-10
T2687,C1036491,2016-09-13,16:17:43,835.8,8618.35,HYDERABAD,2016-09
T2688,C1018330,2016-10-15,07:38:53,450.76,23237.27,BANGALORE,2016-10
T2689,C1042218,2016-08-30,22:19:52,781.87,18580.5,BANGALORE,2016-08
T2690,C1021349,2016-10-10,18:22:45,561.87,8136.16,BANGALORE,2016-10
T2691,C1011256,2016-09-02,03:31:58,83.18,10086.9,LUCKNOW,2016-09
T2692,C1013749,2016-08-19,15:28:45,315.03,10012.71,NEW DELHI,2016-08
T2693,C1026131,2016-08-08,00:34:00,128.44,22603.88,NEW DELHI,2016-08
T2694,C1000916,2016-08-31,01:57:37,1202.74,72656.14,LUCKNOW,2016-08
T2695,C1010353,2016-09-15,16:17:58,217.41,8844.04,KOLKATA,2016-09
T2696,C1035100,2016-08-13,18:08:22,422.57,35454.46,NOIDA,2016-08
T2697,C1010040,2016-10-28,03:47:37,252.46,42566.06,NEW DELHI,2016-10
T2698,C1023440,2016-09-12,04:50:31,548.03,4029.45,BANGALORE,2016-09
T2699,C1015790,2016-08-20,07:17:17,323.57,21514.59,PATNA,2016-08
T2700,C1042012,2016-08-26,21:46:01,169.28,17404.36,MUMBAI,2016-08
T2701,C1027151,2016-10-24,02:23:52,675.19,42911.93,NEW DELHI,2016-10
T2702,C1031019,2016-08-17,14:01:35,136.81,4391.2,THANE,2016-08
T2703,C1047683,2016-09-04,18:26:48,442.15,7838.61,MUMBAI,2016-09
T2704,C1042612,2016-08-05,17:07:01,334.81,10646.95,PUNE,2016-08
T2705,C1036089,2016-08-03,14:53:26,298.28,179450.24,MUMBAI,2016-08
T2706,C1017657,2016-09-12,17:56:01,438.63,43989.87,GURGAON,2016-09
T2707,C1012446,2016-10-13,16:13:44,61.06,31591.01,KOLKATA,2016-10
T2708,C1040839,2016-10-05,16:38:05,88.16,12352.3,CHENNAI,2016-10
T2709,C1042428,2016-10-30,13:10:06,210.58,339.81,NEW DELHI,2016-10
T2710,C1047852,2016-10-14,06:21:07,80.75,50928.08,MUMBAI,2016-10
T2711,C1027326,2016-08-16,21:42:22,355.11,73917.02,CHENNAI,2016-08
T2712,C1002192,2016-10-21,17:47:26,750.25,27890.34,MUMBAI,2016-10
T2713,C1046767,2016-08-11,17:31:07,231.88,20920.86,NEW DELHI,2016-08
T2714,C1037262,2016-09-16,04:19:41,48.7,14541.63,LUCKNOW,2016-09
T2715,C1037882,2016-10-28,17:51:49,222.24,63129.71,MUMBAI,2016-10
T2716,C1030309,2016-10-09,05:57:28,597.78,7883.82,BANGALORE,2016-10
T2717,C1016728,2016-08-26,12:02:47,187.01,14693.24,NOIDA,2016-08
T2718,C1023452,2016-08-27,02:32:41,334.35,14966.38,GURGAON,2016-08
T2719,C1014518,2016-09-05,19:49:33,370.34,86948.42,HYDERABAD,2016-09
T2720,C1044337,2016-09-29,07:08:28,260.69,7766.74,AHMEDABAD,2016-09
T2721,C1046589,2016-10-20,18:21:56,321.35,9000.31,PUNE,2016-10
T2722,C1027146,2016-10-22,14:35:27,118.77,1184.62,MUMBAI,2016-10
T2723,C1028009,2016-09-03,17:40:49,449.17,22359.32,BANGALORE,2016-09
T2724,C1041188,2016-08-04,14:05:08,46.45,10976.54,MUMBAI,2016-08
T2725,C1021331,2016-10-19,00:23:46,1012.05,8432.75,AHMEDABAD,2016-10
T2726,C1015874,2016-08-22,15:00:16,1038.02,14944.97,MUMBAI,2016-08
T2727,C1016089,2016-10-15,09:18:53,152.18,6452.03,NOIDA,2016-10
T2728,C1036671,2016-10-21,06:31:46,195.72,6855.4,BANGALORE,2016-10
T2729,C1011641,2016-09-07,14:16:24,455.89,33487.94,KOLKATA,2016-09
T2730,C1012749,2016-09-12,19:04:38,1667.06,243658.21,KOLKATA,2016-09
T2731,C1042159,2016-10-27,14:06:39,1282.02,12535.15,PUNE,2016-10
T2732,C1015538,2016-09-05,14:53:18,193.81,10814.2,BANGALORE,2016-09
T2733,C1040669,2016-08-13,05:14:17,851.46,8934.91,HYDERABAD,2016-08
T2734,C1001375,2016-09-12,14:00:56,268.3,5516.69,NEW DELHI,2016-09
T2735,C1035064,2016-08-15,17:38:27,511.49,2548.23,HYDERABAD,2016-08
T2736,C1039640,2016-09-08,06:49:07,212.58,12091.57,NEW DELHI,2016-09
T2737,C1045306,2016-09-12,21:21:37,59.55,4700.1,BANGALORE,2016-09
T2738,C1009602,2016-08-14,07:43:45,129.4,53976.4,NEW DELHI,2016-08
T2739,C1015104,2016-10-06,07:34:09,721.42,32193.28,KOLKATA,2016-10
T2740,C1037477,2016-08-04,15:32:39,366.84,14257.36,BANGALORE,2016-08
T2741,C1009727,2016-08-26,22:46:37,900.88,8401.66,MUMBAI,2016-08
T2742,C1025981,2016-08-02,06:50:46,257.78,28976.25,THANE,2016-08
T2743,C1046756,2016-10-09,19:19:04,312.82,10060.43,BANGALORE,2016-10
T2744,C1042072,2016-08-27,07:09:42,125.74,38580.69,KOLKATA,2016-08
T2745,C1044758,2016-08-21,10:19:46,93.57,12119.13,BANGALORE,2016-08
T2746,C1030840,2016-10-21,07:14:59,978.41,5963.33,JAIPUR,2016-10
T2747,C1046054,2016-10-31,05:40:13,69.34,45751.16,PUNE,2016-10
T2748,C1029375,2016-08-31,19:35:45,1525.91,26274.9,MUMBAI,2016-08
T2749,C1029225,2016-08-09,23:49:07,738.88,67515.04,NOIDA,2016-08
T2750,C1030250,2016-10-03,08:46:43,158.64,20159.24,NEW DELHI,2016-10
T2751,C1037047,2016-08-06,05:05:38,425.51,99884.86,HYDERABAD,2016-08
T2752,C1047746,2016-09-08,11:30:09,1658.5,11788.62,MUMBAI,2016-09
T2753,C1011612,2016-08-05,20:39:11,287.84,68756.82,MUMBAI,2016-08
T2754,C1009359,2016-08-25,15:10:11,974.51,242488.07,JAIPUR,2016-08
T2755,C1045811,2016-09-25,21:17:55,70.44,52642.17,NEW DELHI,2016-09
T2756,C1013074,2016-09-10,09:12:56,718.93,20933.59,LUCKNOW,2016-09
T2757,C1014302,2016-09-10,12:00:06,1048.77,65905.22,BANGALORE,2016-09
T2758,C1031254,2016-08-06,16:57:54,189.3,10757.15,PUNE,2016-08
T2759,C1046070,2016-09-16,21:59:15,335.05,26483.1,MUMBAI,2016-09
T2760,C1033286,2016-08-19,22:42:22,736.52,14928.73,NOIDA,2016-08
T2761,C1044421,2016-08-19,17:21:07,510.46,17505.29,HYDERABAD,2016-08
T2762,C1005403,2016-10-03,12:33:17,183.17,7927.96,BANGALORE,2016-10
T2763,C1017475,2016-08-13,21:04:37,683.79,9531.91,HYDERABAD,2016-08
T2764,C1048749,2016-09-14,20:05:00,150.61,7046.19,NEW DELHI,2016-09
T2765,C1026267,2016-09-17,19:42:04,270.14,14566.63,BANGALORE,2016-09
T2766,C1028225,2016-10-02,02:15:26,265.77,79015.58,KOLKATA,2016-10
T2767,C1027323,2016-10-13,10:00:35,162.57,36267.52,MUMBAI,2016-10
T2768,C1031992,2016-10-06,07:11:45,38.69,21982.95,NEW DELHI,2016-10
T2769,C1040430,2016-08-23,22:21:50,738.85,30592.53,CHENNAI,2016-08
T2770,C1004117,2016-08-04,01:24:29,168.34,3657.16,MUMBAI,2016-08
T2771,C1045340,2016-09-03,04:35:38,1336.28,7346.61,CHENNAI,2016-09
T2772,C1040004,2016-09-09,23:57:16,195.31,42565.98,SURAT,2016-09
T2773,C1019264,2016-10-27,05:09:04,215.03,1327.63,CHENNAI,2016-10
T2774,C1023278,2016-09-10,14:14:14,1985.59,19516.24,HYDERABAD,2016-09
T2775,C1020022,2016-10-27,23:00:27,144.22,4096.58,MUMBAI,2016-10
T2776,C1045406,2016-08-08,01:14:47,864.27,8278.37,NOIDA,2016-08
T2777,C1034545,2016-10-14,13:25:06,1097.55,5211.95,BANGALORE,2016-10
T2778,C1008831,2016-10-05,23:55:13,417.87,13340.6,MUMBAI,2016-10
T2779,C1009694,2016-10-13,20:53:38,711.5,4873.38,NEW DELHI,2016-10
T2780,C1021807,2016-10-29,21:17:20,2649.82,15940.64,LUCKNOW,2016-10
T2781,C1039917,2016-10-28,23:03:07,229.32,11276.9,NEW DELHI,2016-10
T2782,C1009868,2016-09-12,13:16:50,773.54,98852.41,NEW DELHI,2016-09
T2783,C1023838,2016-09-27,20:47:44,863.48,18915.43,CHENNAI,2016-09
T2784,C1022577,2016-10-05,19:30:00,2175.61,12856.91,NEW DELHI,2016-10
T2785,C1034436,2016-08-20,08:00:02,349.45,72722.11,JAIPUR,2016-08
T2786,C1045412,2016-09-14,05:24:23,110.82,2391.63,HYDERABAD,2016-09
T2787,C1041033,2016-10-09,11:11:40,198.68,0.0,MUMBAI,2016-10
