TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T9797,C1017626,11/8/1987,M,SURAT,4749.99,15/8/16,35550,4043.46
T9798,C1012386,12/6/1962,M,MUMBAI,16121.29,20/8/16,223058,551.63
T9799,C1033623,10/12/1979,M,GURGAON,105412.98,30/10/16,75420,590.48
T9800,C1002486,5/4/1979,F,NEW DELHI,8395.53,14/9/16,221534,283.54
T9801,C1039047,8/8/1972,F,chennai,17813.80,27/10/16,60425,390.00
T9802,C1020656,2/4/1974,M,NEW DELHI,61250.33,3/8/16,70144,45.20
T9803,C1041670,8/9/1986,M,CHENNAI,3029.51,24/8/16,145716,343.73
T9804,C1027856,4/7/1975,F,CHENNAI,11760.31,17/9/16,150550,1859.06
T9805,C1013515,12/11/1952,M,MUMBAI,19935.40,25/10/16,14427,292.00
T9806,C1014824,9/10/1967,F,PUNE,94184.94,7/8/16,101731,391.17
T9807,C1026270,20/12/1981,F,NEW DELHI,13615.05,30/8/16,83420,78.43
T9808,C1017856,4/7/1966,M,LUCKNOW,16005.04,6/8/16,65041,293.34
T9809,C1038357,1/11/1962,M,NEW DELHI,6214.22,12/9/16,95236,608.25
T9810,C1019045,1/7/1988,M,HYDERABAD,4878.99,24/8/16,35846,246.92
T9811,C1019387,21/1/1992,M,NEW DELHI,2288.68,15/9/16,5647,1120.33
T9812,C1027126,1/1/1800,M,THANE,14101.81,4/10/16,32250,346.18
T9813,C1025997,16/11/1969,M,pune,24809.13,7/9/16,121925,79.86
T9814,C1027175,14/4/1992,M,HYDERABAD,46232.42,7/10/16,233125,584.52
T9815,C1029412,11/11/1960,M,MUMBAI,10197.89,19/9/16,193808,284.72
T9816,C1047094,22/3/1970,M,JAIPUR,7280.16,13/8/16,90956,308.39
T9817,C1012063,1/11/1981,M,NEW DELHI,11600.50,27/8/16,52720,207.82
T9818,C1040158,2/11/1951,F,MUMBAI,6977.33,22/8/16,140140,725.11
T9819,C1015484,2/11/1984,M,MUMBAI,15871.25,20/8/16,51936,29.52
T9820,C1021528,27/3/1991,M,MUMBAI,2836.56,21/8/16,131626,103.09
T9821,C1049571,1/1/1800,M,HYDERABAD,135307.74,3/8/16,102103,2636.88
T9822,C1015512,17/8/1969,M,MUMBAI,25789.48,19/10/16,84111,863.78
T9823,C1000265,20/6/1985,M,BANGALORE,9920.52,9/8/16,93738,1843.49
T9824,C1003400,8/1/1960,M,HYDERABAD,42183.22,14/9/16,85133,409.21
T9825,C1031442,20/10/1983,M,KOLKATA,7033.49,29/9/16,193156,8.67
T9826,C1023330,26/12/1982,F,LUCKNOW,17817.37,1/10/16,183021,1506.39
T9827,C1013085,11/2/1958,M,NEW DELHI,22224.05,31/10/16,43802,27.93
T9828,C1031066,2/3/1993,F,MUMBAI,1592.52,4/9/16,90932,103.27
T9829,C1047204,26/6/1984,M,NEW DELHI,12228.04,18/9/16,652,375.70
T9830,C1023194,2/8/1969,M,HYDERABAD,17246.46,26/10/16,175729,175.87
T9831,C1035097,20/8/1990,M,KOLKATA,19011.80,6/8/16,154431,235.49
T9832,C1018188,9/8/1966,M,NEW DELHI,3717.05,26/8/16,65818,295.47
T9833,C1036383,1/2/1973,M,PUNE,42704.75,16/10/16,202854,630.67
T9834,C1044354,5/12/1992,M,MUMBAI,12675.65,12/9/16,105009,932.03
T9835,C1018130,10/3/1983,M,CHENNAI,26492.34,26/9/16,123935,85.41
T9836,C1015250,21/1/1991,M,BANGALORE,14752.29,21/9/16,121007,649.17
T9837,C1040744,25/6/1983,M,MUMBAI,13763.75,7/10/16,104836,86.41
T9838,C1020091,25/8/1962,M,KOLKATA,25759.04,3/8/16,145100,584.83
T9839,C1008864,25/9/1991,M,PUNE,12308.00,16/9/16,225243,732.22
T9840,C1013539,9/11/1970,M,MUMBAI,10283.00,10/10/16,232130,80.55
T9841,C1044178,4/10/1980,M,BANGALORE,4254.88,6/10/16,235139,439.79
T9842,C1033628,19/5/1985,M,BANGALORE,4956.08,14/10/16,35252,1476.80
T9843,C1026999,10/2/1974,M,AHMEDABAD,24392.26,14/8/16,105213,549.61
T9844,C1005381,25/4/1978,M,CHENNAI,17866.07,6/8/16,210503,284.78
T9845,C1042223,5/9/1995,F,KOLKATA,41746.70,3/8/16,145036,293.42
T9846,C1005569,6/4/1966,F,hyderabad,12213.33,30/10/16,155501,360.47
T9847,C1046683,18/12/1985,F,BANGALORE,12421.03,27/10/16,85210,61.85
T9848,C1017209,6/1/1971,M,HYDERABAD,12446.95,9/9/16,215045,434.62
T9849,C1036908,11/8/1982,F,LUCKNOW,15660.30,24/8/16,193124,112.46
T9850,C1004766,1/3/1992,M,NOIDA,53856.87,17/10/16,24213,305.57
T9851,C1024653,28/6/1976,M,CHENNAI,3639.98,28/10/16,235703,269.31
T9852,C1021078,8/7/1972,F,NEW DELHI,5796.30,29/8/16,112318,3212.51
T9853,C1000988,15/3/1953,M,AHMEDABAD,30734.96,25/9/16,212557,1008.68
T9854,C1038901,20/8/1987,M,KOLKATA,46583.53,16/10/16,21222,383.26
T9855,C1044973,25/4/1955,M,MUMBAI,15224.61,5/10/16,115300,8513.63
T9856,C1023429,1/1/1800,M,MUMBAI,3466.60,30/9/16,130817,253.60
T9857,C1034447,3/7/1954,M,NEW DELHI,189465.73,30/10/16,84032,426.13
T9858,C1045624,19/7/1961,M,LUCKNOW,7667.28,28/10/16,21445,1004.46
T9859,C1029467,9/7/1964,M,MUMBAI,7391.86,30/10/16,30557,268.35
T9860,C1041628,4/3/1973,M,BANGALORE,8509.94,14/10/16,104200,64.16
T9861,C1034159,21/4/1987,F,MUMBAI,36119.14,5/10/16,210033,1681.01
T9862,C1039013,1/1/1800,M,MUMBAI,31723.44,8/9/16,30944,267.99
T9863,C1001301,6/6/1971,M,PUNE,31258.98,27/8/16,94734,18.86
T9864,C1002816,27/9/1965,M,GURGAON,79867.60,9/10/16,65713,42.23
T9865,C1045408,19/9/1971,M,CHENNAI,41323.53,27/9/16,50338,260.69
T9866,C1024589,1/1/1800,F,MUMBAI,62161.00,7/8/16,143833,256.12
T9867,C1001868,17/4/1997,F,CHENNAI,8974.64,7/8/16,125741,1768.27
T9868,C1008299,4/3/1990,M,jaipur,16484.75,3/9/16,185133,517.84
T9869,C1023456,20/10/1960,M,KOLKATA,12712.03,4/8/16,45304,126.40
T9870,C1037810,16/4/1975,M,NOIDA,10038.06,11/10/16,75315,213.90
T9871,C1039477,4/6/1972,M, KOLKATA ,3700.55,21/9/16,202342,983.13
T9872,C1040745,1/1/1800,F,PUNE,39404.52,10/8/16,90154,528.56
T9873,C1033431,3/7/1992,M,MUMBAI,54254.19,19/9/16,225607,85.20
T9874,C1039737,14/5/1982,M,PUNE,8299.22,28/9/16,133909,140.43
T9875,C1009509,28/1/1988,M,BANGALORE,205146.52,2/9/16,214522,366.69
T9876,C1040683,14/9/1992,M,SURAT,14617.69,26/10/16,163632,48.19
T9877,C1033656,19/7/1996,F,HYDERABAD,2038.83,12/8/16,61006,381.05
T9878,C1013697,3/6/1992,M,KOLKATA,42147.62,14/10/16,212857,563.58
T9879,C1005268,2/3/1959,F,BANGALORE,80636.69,27/8/16,83105,1117.24
T9880,C1049521,18/7/1963,M,GURGAON,43843.06,2/10/16,85005,217.96
T9881,C1015924,24/10/1989,F,BANGALORE,74440.93,20/8/16,111454,464.47
T9882,C1005590,3/12/1997,M,BANGALORE,18491.76,12/8/16,32132,76.40
T9883,C1028269,22/11/1971,M,CHENNAI,18975.69,25/10/16,215609,1300.74
T9884,C1009926,6/10/1982,M,THANE,8102.15,25/8/16,164327,59.85
T9885,C1018287,23/12/1959,M,HYDERABAD,7352.79,9/10/16,4029,6142.30
T9886,C1049394,14/11/1992,M,AHMEDABAD,79469.87,5/9/16,153527,639.02
T9887,C1014350,5/7/1971,M,MUMBAI,23194.59,20/9/16,143957,563.11
T9888,C1018404,7/10/1974,M,GURGAON,205646.25,22/9/16,102036,6313.84
T9889,C1009466,2/1/1974,F,NEW DELHI,100996.53,11/9/16,224820,310.83
T9890,C1012194,10/6/1975,M,GURGAON,16778.89,29/8/16,120706,185.11
T9891,C1026629,24/10/1958,M,GURGAON,16875.50,12/8/16,74710,1065.33
T9892,C1023962,1/1/1800,M,KOLKATA,16534.58,15/10/16,3118,94.52
T9893,C1026379,15/8/1963,M,CHENNAI,25300.25,11/10/16,192935,56.43
T9894,C1034602,1/1/1800,M,noida,4838.66,6/9/16,42425,194.19
T9895,C1019687,21/4/1963,M,NOIDA,7801.15,25/9/16,95355,108.57
T9896,C1018793,21/1/1990,M,MUMBAI,25558.77,13/10/16,817,208.79
T9897,C1030871,14/10/1992,M,PUNE,11820.39,26/8/16,33220,153.40
T9898,C1001768,18/4/1953,F,NEW DELHI,8221.42,24/8/16,95800,290.73
T9899,C1015653,22/4/1987,M,BANGALORE,7889.00,19/8/16,5004,144.05
T9900,C1021713,22/5/1993,M,GURGAON,6338.17,17/9/16,41503,253.96
T9901,C1003343,3/6/1990,M,new delhi,6774.37,24/10/16,52856,204.49
T9902,C1043350,10/4/1982,M,THANE,12932.93,6/9/16,220152,148.07
T9903,C1025105,23/7/1988,F,MUMBAI,5244.44,19/9/16,182303,2494.64
T9904,C1010685,21/1/1952,F,mumbai,108866.70,2/9/16,31325,1266.75
T9905,C1009378,7/10/1973,M,NOIDA,11924.60,7/10/16,191504,650.55
T9906,C1007442,2/2/1961,M,LUCKNOW,11586.07,20/10/16,73226,217.40
T9907,C1029489,27/3/1979,M,KOLKATA,25401.04,20/9/16,234101,276.06
T9908,C1047385,23/9/1995,M,HYDERABAD,16745.77,16/9/16,132338,193.33
T9909,C1000100,26/8/1971,M,BANGALORE,16933.20,29/8/16,175222,52.64
T9910,C1046700,15/7/1966,M,noida,13671.43,17/10/16,83112,46.20
T9911,C1010739,8/2/1986,M,NEW DELHI,29623.88,27/9/16,141446,305.07
T9912,C1013866,7/4/1976,F,CHENNAI,110040.93,19/10/16,41151,1355.98
T9913,C1027901,20/10/1964,F,KOLKATA,14194.80,29/10/16,13610,666.81
T9914,C1017156,24/7/1996,M, KOLKATA ,2935.56,12/10/16,63422,183.03
T9915,C1005170,11/5/1965,M,BANGALORE,13071.64,15/9/16,4803,68.37
T9916,C1034724,,,NOIDA,60655.92,14/8/16,230726,331.03
T9917,C1021421,11/7/1993,M,KOLKATA,28057.18,26/10/16,45701,2654.78
T9918,C1038908,27/1/1993,F,NEW DELHI,82919.74,19/10/16,21029,314.08
T9919,C1004137,19/4/1952,F,NEW DELHI,107098.46,20/9/16,22307,469.68
T9920,C1006442,1/1/1800,M,AHMEDABAD,82737.57,29/8/16,104158,1560.60
T9921,C1015166,1/2/1991,M,MUMBAI,39438.48,22/9/16,125934,267.34
T9922,C1027951,6/3/1972,M,new delhi,24108.81,27/8/16,74157,563.48
T9923,C1025807,6/9/1969,M,CHENNAI,22162.40,13/8/16,24659,775.39
T9924,C1048611,28/7/1991,M,MUMBAI,22176.41,26/8/16,200612,67.94
T9925,C1015033,12/8/1973,F,NEW DELHI,8845.41,25/8/16,30409,165.06
T9926,C1026298,3/4/1964,M,MUMBAI,119921.13,14/8/16,213058,1263.01
T9927,C1037886,12/5/1957,M,SURAT,24086.55,21/8/16,72955,258.88
T9928,C1007580,20/11/1998,M,MUMBAI,9566.38,19/10/16,91057,363.12
T9929,C1008245,12/9/1997,M,BANGALORE,10575.45,7/8/16,53007,592.67
T9930,C1031860,12/10/1970,M,MUMBAI,12406.78,20/8/16,153247,859.65
T9931,C1036846,11/1/1961,M,BANGALORE,133962.33,22/10/16,13200,650.37
T9932,C1020481,27/10/1960,F,NOIDA,10348.60,4/8/16,210835,109.93
T9933,C1013314,21/6/1977,M,HYDERABAD,6260.88,23/8/16,42442,500.72
T9934,C1000965,3/8/1966,M,MUMBAI,16008.63,4/9/16,33736,45.26
T9935,C1015549,27/5/1953,,KOLKATA,7739.63,20/9/16,13043,508.78
T9936,C1024522,5/12/1953,F,CHENNAI,19184.03,12/10/16,123035,3835.10
T9937,C1020155,19/7/1954,M,CHENNAI,9108.21,12/9/16,213857,1897.63
T9938,C1006943,5/1/1958,M,PUNE,28804.84,3/10/16,42726,117.89
T9939,C1031144,1/1/1800,M,MUMBAI,12772.67,18/9/16,3502,192.99
T9940,C1025181,14/2/1956,M,HYDERABAD,17540.43,8/8/16,70207,76.82
T9941,C1011052,6/12/1965,M,KOLKATA,20537.79,14/10/16,13630,616.47
T9942,C1010997,23/8/1969,M,pune,36515.23,8/10/16,213956,350.77
T9943,C1002746,12/4/1977,F,JAIPUR,4585.20,9/8/16,202724,647.07
T9944,C1012387,23/5/1969,M,SURAT,17220.37,19/8/16,92633,250.89
T9945,C1019846,10/12/1969,M,CHENNAI,58868.38,30/10/16,142145,349.97
T9946,C1005334,1/10/1955,M,MUMBAI,39194.15,20/9/16,81356,428.11
T9947,C1040161,18/10/1955,F,BANGALORE,16109.79,23/10/16,204946,256.47
T9948,C1027906,8/4/1964,M,MUMBAI,48126.58,18/10/16,105246,245.46
T9949,C1025830,20/9/1983,M,MUMBAI,5856.93,27/9/16,140845,667.52
T9950,C1015639,3/6/1992,M,KOLKATA,67770.15,16/10/16,13340,1010.24
T9951,C1023181,28/2/1960,M,BANGALORE,61412.56,23/10/16,62141,399.88
T9952,C1048929,14/11/1983,M,CHENNAI,33773.14,15/8/16,120650,2722.16
T9953,C1049141,25/8/1995,M,BANGALORE,50949.07,12/8/16,174749,211.50
T9954,C1035526,26/11/1954,F,CHENNAI,11049.90,21/9/16,111505,7708.27
T9955,C1013195,26/12/1971,F,KOLKATA,15163.30,28/9/16,191435,468.05
T9956,C1023722,7/3/1953,M,PATNA,46649.82,30/8/16,181901,145.97
T9957,C1002227,21/3/1991,F,HYDERABAD,51403.38,5/10/16,105552,125.98
T9958,C1031779,22/7/1972,M,MUMBAI,18928.04,9/10/16,55155,439.51
T9959,C1002609,18/7/1983,M,NEW DELHI,15585.49,23/9/16,11025,132.82
T9960,C1044700,3/11/1952,F,MUMBAI,12079.50,22/9/16,211240,317.73
T9961,C1026307,1/8/1952,M,MUMBAI,10029.21,4/8/16,51,1006.27
T9962,C1033884,2/7/1962,M,CHENNAI,24157.67,12/8/16,123407,460.14
T9963,C1020005,1/11/1964,M,BANGALORE,7803.07,14/10/16,215135,563.52
T9964,C1014131,20/10/1973,M,KOLKATA,15990.87,3/10/16,63932,1222.58
T9965,C1019111,16/7/1991,M,HYDERABAD,15990.11,16/9/16,195402,510.06
T9966,C1042640,1/1/1800,F,PUNE,233874.41,12/10/16,54959,319.67
T9967,C1049980,18/5/1964,M,HYDERABAD,8209.13,11/9/16,52159,1241.85
T9968,C1005523,18/6/1983,F,GURGAON,7780.98,5/9/16,230344,88.36
T9969,C1010624,6/1/1956,M,AHMEDABAD,18302.20,12/10/16,235103,106.87
T9970,C1021374,12/2/1964,F,BANGALORE,22722.14,15/9/16,120459,511.55
T9971,C1041775,7/2/1986,F,KOLKATA,9587.43,22/10/16,116,432.79
T9972,C1029366,5/6/1953,M,MUMBAI,2428.46,7/10/16,62435,158.82
T9973,C1046484,5/3/1968,M,LUCKNOW,11301.12,6/10/16,133855,4437.71
T9974,C1019832,14/8/1998,M,HYDERABAD,80265.29,28/8/16,134109,200.02
T9975,C1021585,15/5/1983,M,PUNE,9407.04,28/8/16,201523,166.39
T9976,C1006508,3/7/1981,M,hyderabad,19691.97,24/10/16,14517,28.62
T9977,C1031879,20/1/1981,F,NEW DELHI,11814.62,25/9/16,64349,378.62
T9978,C1042162,2/8/1980,M,MUMBAI,5824.76,5/9/16,92734,1047.69
T9979,C1008906,9/4/1996,M,HYDERABAD,59252.31,8/9/16,130740,708.54
T9980,C1011030,15/10/1986,M,BANGALORE,33969.86,31/8/16,145719,330.98
T9981,C1049368,1/1/1800,M,KOLKATA,11899.41,28/9/16,220741,3235.75
T9982,C1023524,26/3/1973,M,BANGALORE,81828.93,28/9/16,35727,341.54
T9983,C1011231,22/10/1971,M,MUMBAI,14621.50,15/8/16,191518,2692.87
T9984,C1026120,1/1/1800,M,BANGALORE,24168.31,10/9/16,181832,388.16
T9985,C1036205,7/8/1995,M,NOIDA,159561.18,9/10/16,2117,76.66
T9986,C1010791,7/6/1970,M,MUMBAI,20741.16,4/9/16,11544,39.04
T9987,C1043296,5/4/1954,M,MUMBAI,10236.25,21/10/16,12957,577.38
T9988,C1032105,13/11/1964,M,MUMBAI,15295.35,9/10/16,2632,1440.75
T9989,C1033254,2/5/1998,M,PUNE,3582.81,2/8/16,114321,1616.26
T9990,C1037664,1/1/1800,M,GURGAON,7143.63,5/10/16,135225,6903.67
T9991,C1003724,15/4/1966,F,KOLKATA,42822.95,4/9/16,192122,2072.15
T9992,C1032545,9/12/1982,M,gurgaon,29326.63,4/8/16,13010,82.22
T9993,C1003449,3/5/1964,M,KOLKATA,133165.42,25/8/16,113958,476.42
T9994,C1007697,26/10/1952,M,MUMBAI,94244.96,8/10/16,25315,150.46
T9995,C1011888,17/8/1987,M,NOIDA,44053.51,15/10/16,15931,1132.50
T9996,C1021299,12/7/1951,M,MUMBAI,20433.32,16/9/16,100705,335.83
T9997,C1013966,1/1/1800,F,KOLKATA,828.15,21/10/16,151145,371.23
T9998,C1014181,16/7/1989,F,MUMBAI,50682.93,3/9/16,132924,704.71
T9999,C1043447,21/1/1957,M,LUCKNOW,48143.63,23/10/16,215405,911.62
T10000,C1047990,19/9/1996,M,NEW DELHI,7183.50,22/9/16,232315,1189.99
T10001,C1044536,1/11/1971,M,THANE,4885.97,14/8/16,11013,151.55
T10002,C1014556,12/5/1974,M,HYDERABAD,30985.76,14/8/16,2732,144.46
T10003,C1017949,1/1/1800,F,BANGALORE,13926.00,20/8/16,160552,168.79
T10004,C1046804,1/1/1800,F,NEW DELHI,88648.72,29/10/16,112626,703.45
T10005,C1027929,1/1/1800,M,CHENNAI,5741.87,26/10/16,171004,298.29
T10006,C1049188,2/10/1964,M,MUMBAI,4603.99,17/8/16,2700,93.05
T10007,C1018700,21/2/1991,M,MUMBAI,7423.88,6/10/16,22226,286.26
T10008,C1031961,20/11/1989,M,MUMBAI,4907.11,13/10/16,163547,278.78
T10009,C1049111,19/3/1987,M,jaipur,22813.51,25/9/16,161847,1462.57
T10010,C1045085,12/12/1960,F,AHMEDABAD,2439.16,23/10/16,74116,864.78
T10011,C1034543,4/10/1987,M,MUMBAI,10188.26,24/8/16,145916,182.63
T10012,C1040891,,F,ahmedabad,5821.19,14/8/16,85620,50.97
T10013,C1002667,7/12/1976,F,BANGALORE,12001.41,4/9/16,41453,4233.41
T10014,C1008838,16/12/1982,F,GURGAON,23259.83,8/8/16,65833,464.70
T10015,C1048158,17/7/1984,M,CHENNAI,13073.23,28/8/16,122519,494.05
T10016,C1003565,21/3/1979,M,PUNE,29885.49,8/10/16,234157,860.92
T10017,C1043565,15/4/1985,M,NEW DELHI,26036.36,20/8/16,171621,1578.57
T10018,C1025166,13/5/1959,M,hyderabad,7504.85,20/9/16,32229,50.49
T10019,C1017009,10/10/1991,M,THANE,97740.84,10/10/16,112642,152.32
T10020,C1025777,7/1/1989,M,MUMBAI,42576.65,12/8/16,235543,1135.44
T10021,C1031870,23/12/1986,M,CHENNAI,25730.34,5/9/16,5216,134.18
T10022,C1044934,,M,NEW DELHI,12778.65,22/9/16,211437,389.63
T10023,C1017344,13/2/1970,F,NOIDA,13710.98,23/10/16,171251,59.16
T10024,C1044091,4/1/1994,M,CHENNAI,511088.93,1/10/16,233943,894.55
T10025,C1027833,3/2/1978,M,PUNE,14027.17,3/9/16,153940,504.09
T10026,C1011587,,M,MUMBAI,6810.57,25/8/16,50329,80.26
T10027,C1025003,4/11/1967,M,KOLKATA,39316.24,26/8/16,602,312.75
T10028,C1035705,10/7/1978,F,BANGALORE,47954.04,24/8/16,35838,288.63
T10029,C1030930,1/1/1800,M,BANGALORE,24231.13,3/10/16,162040,693.67
T10030,C1034828,23/5/1971,F,bangalore,50673.42,11/10/16,153200,66.33
T10031,C1017935,22/6/1959,M,MUMBAI,3915.47,13/8/16,173651,2716.67
T10032,C1021865,3/1/1993,M,MUMBAI,8689.73,22/8/16,215618,77.63
T10033,C1026392,21/11/1958,M,MUMBAI,205229.64,7/8/16,233921,1243.11
T10034,C1016547,7/12/1964,F,HYDERABAD,28809.09,27/9/16,220530,837.71
T10035,C1026550,4/10/1969,F,BANGALORE,39454.88,20/10/16,34810,1677.04
T10036,C1033915,10/2/1967,M,GURGAON,14324.73,20/9/16,124031,2601.34
T10037,C1008347,17/9/1968,M,GURGAON,33173.23,30/8/16,195328,221.59
T10038,C1018791,6/7/1972,M,HYDERABAD,24493.65,2/10/16,35928,370.50
T10039,C1021475,8/10/1984,M,PUNE,13857.55,24/8/16,200543,47.82
T10040,C1003005,15/4/1996,M,MUMBAI,10635.46,10/10/16,83432,3605.75
T10041,C1035707,6/6/1958,M,CHENNAI,22290.21,7/9/16,85826,188.36
T10042,C1046956,2/5/1997,, MUMBAI ,7979.73,18/10/16,12441,338.57
T10043,C1000957,8/1/1998,M,CHENNAI,30048.69,5/9/16,163547,246.62
T10044,C1032855,14/5/1969,M,CHENNAI,5024.32,25/10/16,152409,552.31
T10045,C1041332,28/9/1967,F,SURAT,10891.31,6/8/16,223429,1044.00
T10046,C1033521,27/10/1996,M,CHENNAI,8130.59,26/8/16,155204,51.89
T10047,C1002327,24/9/1957,M,KOLKATA,10385.05,16/9/16,171839,452.89
T10048,C1009021,13/11/1980,M,chennai,41196.24,16/8/16,21740,1078.27
T10049,C1007262,16/11/1959,M,BANGALORE,4314.83,4/8/16,105225,642.96
T10050,C1029384,17/6/1974,M,CHENNAI,12562.03,16/9/16,81540,1318.52
T10051,C1002287,22/9/1985,M,MUMBAI,124578.80,26/10/16,45548,301.49
T10052,C1015102,24/11/1964,M,GURGAON,8578.69,15/9/16,100529,245.85
T10053,C1012834,11/9/1995,F,NOIDA,57143.18,18/9/16,135102,236.36
T10054,C1005090,1/1/1800,M,KOLKATA,57423.37,15/8/16,231736,176.53
T10055,C1027035,6/9/1990,M,KOLKATA,1405.94,26/10/16,2305,106.77
T10056,C1000206,22/6/1980,M,HYDERABAD,52864.80,6/9/16,153034,1212.48
T10057,C1029623,1/1/1800,F,CHENNAI,8839.76,26/9/16,132448,3057.11
T10058,C1027790,22/11/1990,M,BANGALORE,2278.85,29/8/16,80959,495.38
T10059,C1003780,,F,BANGALORE,7929.85,8/8/16,100854,199.30
T10060,C1033373,16/12/1972,M,MUMBAI,8244.98,25/10/16,131550,138.25
T10061,C1037578,28/4/1978,M,HYDERABAD,13743.73,15/9/16,85011,28.51
T10062,C1048330,,M,NEW DELHI,5428.60,7/8/16,4740,954.49
T10063,C1001356,20/1/1989,F,GURGAON,6289.99,22/8/16,31251,915.40
T10064,C1010011,1/1/1800,F,NEW DELHI,23863.61,31/8/16,183823,1772.25
T10065,C1001248,1/1/1800,M,CHENNAI,9887.79,29/8/16,65818,511.45
T10066,C1048111,26/1/1980,M,BANGALORE,38040.19,29/9/16,11952,93.68
T10067,C1008572,8/1/1952,M,INDORE,193438.06,13/8/16,191154,80.26
T10068,C1026153,28/1/1966,M,NEW DELHI,55811.13,22/8/16,5328,379.65
T10069,C1002058,1/1/1800,M,AHMEDABAD,5360.07,19/8/16,629,126.53
T10070,C1007324,5/8/1987,F,MUMBAI,51138.00,18/10/16,75732,30.97
T10071,C1039243,4/2/1967,M,PUNE,39880.31,11/10/16,170232,1690.05
T10072,C1025132,11/3/1968,F,CHENNAI,7524.30,10/9/16,100711,425.03
T10073,C1024922,1/1/1800,M,NOIDA,4427.77,18/9/16,173153,172.09
T10074,C1045303,2/8/1992,M,MUMBAI,6071.06,28/10/16,105705,252.37
T10075,C1009224,27/3/1975,M,HYDERABAD,34224.20,13/9/16,33517,1670.85
T10076,C1032008,1/1/1800,F,BANGALORE,69187.20,6/8/16,235330,42.63
T10077,C1041632,20/3/1954,F,NOIDA,5628.69,31/10/16,101227,388.92
T10078,C1031077,8/7/1982,M,JAIPUR,12386.34,12/8/16,94000,771.41
T10079,C1046574,3/6/1964,M, NEW DELHI ,28179.99,15/9/16,131902,3834.04
T10080,C1029514,1/1/1800,F,MUMBAI,82126.40,30/10/16,152853,1602.38
T10081,C1002646,1/1/1800,M,noida,21898.85,12/9/16,54407,2627.37
T10082,C1000959,4/3/1987,M,NEW DELHI,27401.31,19/10/16,111353,196.99
T10083,C1005011,27/6/1971,F,PATNA,22615.55,26/10/16,95347,171.18
T10084,C1041772,1/1/1800,M,new delhi,10641.37,20/8/16,31145,52.80
T10085,C1020905,1/1/1800,F, JAIPUR ,27088.75,5/9/16,717,229.79
T10086,C1005511,23/4/1981,F, GURGAON ,7067.24,19/10/16,93906,360.54
T10087,C1033200,26/11/1990,F,JAIPUR,26237.16,19/10/16,153345,193.17
T10088,C1045207,2/10/1951,F,HYDERABAD,87225.33,13/9/16,54032,509.77
T10089,C1028196,25/12/1952,M,HYDERABAD,22275.35,9/8/16,110653,482.30
T10090,C1014493,10/12/1958,M,PUNE,11261.19,1/10/16,161931,897.59
T10091,C1033155,28/4/1970,M,THANE,62216.01,9/8/16,193654,428.08
T10092,C1019199,26/2/1982,M,MUMBAI,17094.16,27/8/16,173440,368.50
T10093,C1043533,8/3/1966,M,CHENNAI,68331.61,14/8/16,3924,397.74
T10094,C1000985,6/5/1974,F,CHENNAI,26143.74,18/10/16,102209,400.26
T10095,C1024551,10/4/1985,F,INDORE,224757.08,6/9/16,131945,474.16
T10096,C1025667,28/12/1988,M,HYDERABAD,49034.63,30/9/16,202553,559.96
T10097,C1047655,5/2/1978,M,MUMBAI,57276.11,8/9/16,40150,535.19
T10098,C1044369,4/9/1987,F,CHENNAI,17543.01,18/9/16,74249,933.31
T10099,C1025634,8/4/1951,M,BANGALORE,61492.02,6/8/16,175952,93.25
T10100,C1041884,12/3/1994,F,PATNA,52107.87,9/10/16,143532,64.41
T10101,C1035061,5/4/1990,F,MUMBAI,13498.34,18/8/16,11649,472.07
T10102,C1043090,1/7/1951,M,NEW DELHI,2002.66,10/8/16,10014,162.33
T10103,C1012806,25/4/1982,F,NOIDA,4584.01,22/8/16,81629,665.42
T10104,C1001084,10/8/1988,M, BANGALORE ,28685.10,7/8/16,122751,1468.98
T10105,C1034519,3/11/1992,M,mumbai,29046.49,25/10/16,84051,50.46
T10106,C1014891,1/1/1800,M,mumbai,21492.86,16/8/16,234500,484.15
T10107,C1008587,20/3/1954,M,HYDERABAD,42194.13,2/9/16,20416,389.86
T10108,C1027792,22/10/1966,M,GURGAON,18313.91,7/8/16,92807,189.55
T10109,C1049091,10/1/1953,M,MUMBAI,3645.26,4/9/16,135320,234.07
T10110,C1021454,4/11/1990,F,NEW DELHI,10234.66,16/9/16,12053,762.53
T10111,C1014247,19/6/1972,M,SURAT,2323.85,22/8/16,204038,245.68
T10112,C1028452,22/2/1965,M,MUMBAI,22307.71,24/10/16,30122,571.03
T10113,C1033509,11/12/1985,F,PUNE,5587.51,25/8/16,52332,1062.33
T10114,C1038500,16/2/1960,M,MUMBAI,12084.32,20/10/16,113612,790.60
T10115,C1035858,4/9/1961,M,KOLKATA,8614.68,19/9/16,195840,248.74
T10116,C1046455,3/9/1961,M,BANGALORE,22376.19,7/8/16,103503,482.04
T10117,C1004893,9/3/1990,F,CHENNAI,28170.58,29/9/16,205014,337.49
T10118,C1020162,7/7/1978,M,NEW DELHI,14389.74,9/10/16,35643,352.46
T10119,C1046705,19/8/1971,M,HYDERABAD,96683.02,21/9/16,192814,3469.35
T10120,C1007290,8/1/1962,M,MUMBAI,11591.75,16/10/16,12814,125.64
T10121,C1021798,3/11/1991,M,CHENNAI,4426.84,21/10/16,121126,433.03
